Year,State Code,State Name,District Code,District Name,Number of Blocks,Number of Clusters,Number of Villages,Total Number of Schools,Total Poulation,0-6 Population,Percentage Urban Population,Sexratio,Sex Ratio 0-6,Decadal Growth Rate,Percentage SC Population,Percentage ST Population,Overall Literacy,Female Literacy
2012-13,8,RAJASTHAN                                         ,833,PRATAPGARH (RAJ.)                                 ,5,159,750,1700,868231,148727.97,8.26,982,926,22.84,6.96,63.42,Low,42.4
2012-13,8,RAJASTHAN                                         ,825,RAJSAMAND                                         ,7,216,1004,2326,1158283,173974.11,15.93,988,891,17.35,12.81,13.9,Low,48.44
2012-13,8,RAJASTHAN                                         ,810,SAWAI MADHOPUR                                    ,5,211,765,2360,1338114,198843.74,19.9,894,865,19.79,20.87,21.4,Medium,47.8
2012-13,8,RAJASTHAN                                         ,813,SIKAR                                             ,8,347,1163,4479,2677737,375686.5,23.65,944,841,17.04,15.64,2.81,Medium,58.76
2012-13,8,RAJASTHAN                                         ,819,SIROHI                                            ,5,171,494,1406,1037185,171654.12,20.13,938,890,21.86,19.48,28.22,Low,40.12
2012-13,8,RAJASTHAN                                         ,822,TONK                                              ,6,248,1067,2866,1421711,201029.94,22.36,949,882,17.33,20.26,12.54,Low,46.01
2012-13,8,RAJASTHAN                                         ,826,UDAIPUR                                           ,12,496,2106,5309,3067549,499090.22,19.85,958,920,23.66,6.14,49.71,Low,49.1
2012-13,11,SIKKIM                                            ,1104,EAST SIKKIM                                       ,10,30,208,420,281293,26582.19,42.93,872,946,14.79,5.4,27.66,High,79.41
2012-13,11,SIKKIM                                            ,1101,NORTH SIKKIM                                      ,4,17,74,122,43354,4478.47,10.72,769,897,5.66,2.25,65.7,High,69.92
2012-13,11,SIKKIM                                            ,1103,SOUTH SIKKIM                                      ,8,33,239,376,146742,15070.4,14.37,914,948,11.57,4.12,28.19,High,76.57
2012-13,11,SIKKIM                                            ,1102,WEST SIKKIM                                       ,7,41,262,361,136299,14952,3.84,941,950,10.58,4.35,42.38,High,72.12
2012-13,33,TAMIL NADU                                        ,3302,CHENNAI                                           ,10,110,189,1529,4681087,418489.18,100,986,964,7.77,16.78,0.22,High,87.16
2012-13,33,TAMIL NADU                                        ,3312,COIMBATORE                                        ,22,199,566,3047,3472578,295516.39,75.83,1001,963,18.46,15.5,0.82,High,79.16
2012-13,33,TAMIL NADU                                        ,3318,CUDDALORE                                         ,14,172,827,2119,2600880,260608.18,33.94,984,895,13.8,29.32,0.6,High,71.2
2012-13,33,TAMIL NADU                                        ,3305,DHARMAPURI                                        ,8,100,1013,1577,1502900,162162.91,17.33,946,911,16.04,16.29,4.18,Low,60.03
2012-13,33,TAMIL NADU                                        ,3313,DINDIGUL                                          ,16,163,394,1884,2161367,199926.45,37.36,998,942,12.39,20.95,0.37,High,68.82
2012-13,33,TAMIL NADU                                        ,3310,ERODE                                             ,20,142,628,2368,2259608,181220.56,51.22,992,956,12.05,16.41,0.97,Medium,65.07
2012-13,33,TAMIL NADU                                        ,3303,KANCHEEPURAM                                      ,14,172,907,2420,3990897,396296.07,63.59,985,967,38.69,23.71,1.03,High,80.17
2012-13,33,TAMIL NADU                                        ,3330,KANNIYAKUMARI                                     ,9,89,113,1170,1863174,161909.82,82.47,1010,961,11.17,3.97,0.39,High,90.45
2012-13,33,TAMIL NADU                                        ,3314,KARUR                                             ,8,75,200,1018,1076588,98938.44,40.33,1015,946,15.06,20.8,0.05,High,67.05
2012-13,33,TAMIL NADU                                        ,3331,KRISHANAGIRI                                      ,10,121,1195,1947,1883731,203819.69,22.75,956,924,20.67,14.22,1.19,Medium,64.86
2012-13,33,TAMIL NADU                                        ,3324,MADURAI                                           ,15,165,692,2124,3041038,287073.99,60.64,990,939,17.95,13.46,0.37,High,76.74
2012-13,33,TAMIL NADU                                        ,3319,NAGAPATTINAM                                      ,11,100,489,1463,1614069,154466.4,22.54,1025,961,8.41,31.54,0.23,High,78
2012-13,33,TAMIL NADU                                        ,3309,NAMAKKAL                                          ,15,83,333,1326,1721179,140276.09,40.27,986,913,15.25,20,3.31,Medium,66.68
2012-13,33,TAMIL NADU                                        ,3316,PERAMBALUR                                        ,10,107,508,1257,564511,55943.04,17.14,1006,913,14.36,31.01,0.46,Medium,66.11
2012-13,33,TAMIL NADU                                        ,3322,PUDUKKOTTAI                                       ,13,145,552,1906,1618725,169966.13,19.39,1015,959,10.9,17.6,0.08,High,69.51
2012-13,33,TAMIL NADU                                        ,3327,RAMANATHAPURAM                                    ,11,121,1046,1506,1337560,127469.47,31.89,977,967,12.63,18.4,0.08,High,74.93
2012-13,33,TAMIL NADU                                        ,3308,SALEM                                             ,21,174,601,2357,3480008,322944.74,51.04,954,917,15.37,16.67,3.43,Medium,65.43
2012-13,33,TAMIL NADU                                        ,3323,SIVAGANGA                                         ,12,112,616,1585,1341250,127687,30.99,1000,961,16.09,17.01,0.06,High,72.33
2012-13,33,TAMIL NADU                                        ,3321,THANJAVUR                                         ,15,165,765,2013,2402781,223939.19,35.39,1031,957,8.42,18.91,0.15,High,76.61
2012-13,33,TAMIL NADU                                        ,3311,THE NILGIRIS                                      ,4,45,53,719,735071,61672.46,59.32,1041,982,-3.55,32.08,4.46,High,79.44
2012-13,33,TAMIL NADU                                        ,3325,THENI                                             ,8,80,102,888,1243684,110936.61,53.83,990,937,13.69,20.72,0.15,High,69.72
2012-13,33,TAMIL NADU                                        ,3301,THIRUVALLUR                                       ,14,133,1237,2417,3725697,369961.71,65.3,983,954,35.25,22.04,1.27,High,78.39
2012-13,33,TAMIL NADU                                        ,3320,THIRUVARUR                                        ,10,95,472,1247,1268094,115016.13,20.4,1020,962,8.43,34.09,0.24,High,77.02
2012-13,33,TAMIL NADU                                        ,3328,THOOTHUKKUDI                                      ,13,108,635,1799,1738376,170534.69,50.15,1024,970,9.14,19.88,0.28,High,81.77
2012-13,33,TAMIL NADU                                        ,3315,TIRUCHIRAPPALLI                                   ,16,183,495,2030,2713858,253745.72,49.26,1013,952,12.22,17.14,0.67,High,77.24
2012-13,33,TAMIL NADU                                        ,3329,TIRUNELVELI                                       ,21,192,548,2679,3072880,301142.24,49.49,1024,964,13.66,18.51,0.33,High,76.38
2012-13,33,TAMIL NADU                                        ,3306,TIRUVANNAMALAI                                    ,18,167,1470,2429,2468965,256278.57,20.1,993,932,12.94,22.94,3.69,Medium,65.71
2012-13,33,TAMIL NADU                                        ,3304,VELLORE                                           ,22,202,788,3156,3928106,406558.97,43.13,1004,944,12.96,21.85,1.85,High,72.43
2012-13,33,TAMIL NADU                                        ,3307,VILUPPURAM                                        ,22,234,1395,2880,3463284,378536.94,14.72,985,938,16.99,29.37,2.16,Medium,63.51
2012-13,33,TAMIL NADU                                        ,3326,VIRUDHUNAGAR                                      ,11,134,468,1675,1943309,183254.04,50.42,1009,962,10.96,20.59,0.12,High,73.14
2012-13,16,TRIPURA                                           ,1603,DHALAI                                            ,6,53,180,860,377988,54430.27,10.71,945,972,22.78,16.31,55.68,High,80.83
2012-13,16,TRIPURA                                           ,1607,GOMATI                                            ,7,45,158,600,,,,,,,,,,
2012-13,16,TRIPURA                                           ,1606,KHOWAI                                            ,6,32,92,477,,,,,,,,,,
2012-13,16,TRIPURA                                           ,1604,NORTH TRIPURA                                     ,6,56,98,496,693281,96158.07,17.34,967,971,17.32,16.57,25.86,High,84.69
2012-13,16,TRIPURA                                           ,1605,SEPAHIJALA                                        ,5,39,158,614,,,,,,,,,,
2012-13,16,TRIPURA                                           ,1602,SOUTH TRIPURA                                     ,6,47,162,660,875144,108780.4,14.06,957,947,14.03,16,39.37,High,79.64
2012-13,16,TRIPURA                                           ,1608,UNAKOTI                                           ,3,32,79,362,,,,,,,,,,
2012-13,16,TRIPURA                                           ,1601,WEST TRIPURA                                      ,7,47,134,676,1724619,184706.69,39.27,964,942,12.5,19.59,25.03,High,84.76
2012-13,9,UTTAR PRADESH                                     ,915,AGRA                                              ,17,122,1849,4630,4380793,639157.7,45.87,859,835,21,22.43,0.16,Medium,59.16
2012-13,9,UTTAR PRADESH                                     ,912,ALIGARH                                           ,14,130,1645,4204,3673849,555485.97,33.11,876,871,22.78,20.56,0.02,Medium,57.48
2012-13,9,UTTAR PRADESH                                     ,945,ALLAHABAD                                         ,22,304,2317,5376,5959798,832583.78,24.78,902,902,20.74,22,0.13,Medium,62.67
2012-13,9,UTTAR PRADESH                                     ,948,AMBEDKAR NAGAR                                    ,10,113,1331,3202,2398709,324545.33,11.74,976,929,18.35,24.65,0.03,Medium,64.62
2012-13,9,UTTAR PRADESH                                     ,973,AMETHI - CSM NAGAR                                ,16,128,1289,2849,,,,,,,,,,
2012-13,9,UTTAR PRADESH                                     ,932,AURAIYA                                           ,8,94,1140,2433,1372287,193904.15,17.07,864,895,16.3,28.39,0.01,High,71.97
2012-13,9,UTTAR PRADESH                                     ,961,AZAMGARH                                          ,23,286,2541,5037,4616509,680935.08,8.52,1017,916,17.17,25.39,0.2,Medium,62.65
2012-13,9,UTTAR PRADESH                                     ,908,BAGHPAT                                           ,7,55,312,1171,1302156,189073.05,21.05,858,837,11.87,11.44,0,Medium,61.22
2012-13,9,UTTAR PRADESH                                     ,950,BAHRAICH                                          ,16,138,1589,3959,3478257,635477.55,8.26,891,933,46.08,14.6,0.32,Low,40.76
2012-13,9,UTTAR PRADESH                                     ,963,BALLIA                                            ,18,173,1652,3381,3223642,448730.97,9.43,933,897,16.73,15.27,3.4,Medium,61.72
2012-13,9,UTTAR PRADESH                                     ,952,BALRAMPUR                                         ,11,103,1231,2246,2149066,385327.53,7.74,922,968,27.74,12.9,1.16,Low,40.92
